HotelName,Rating,Website,Phone,Details,Address,ZipCode,City
Grand Hyatt DFW,4,http://www.tripadvisor.com/Hotel_Review-g55711-d122703-Reviews-Grand_Hyatt_DFW-Dallas_Texas.html,,,2337 South International Parkway,75261-9045,Dallas
Dolce Hayes Mansion,4,http://www.tripadvisor.com/Hotel_Review-g33020-d123562-Reviews-Dolce_Hayes_Mansion-San_Jose_California.html,,,200 Edenvale Avenue,95136,San Jose
Holiday Inn Express Hotel & Suites Jacksonville - Mayport / Beach,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d1415635-Reviews-Holiday_Inn_Express_Hotel_Suites_Jacksonville_Mayport_Beach-Jacksonville_Florida.html,,,2040 Mayport Road,32233,Jacksonville
Comfort Suites Jacksonville I-295,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d659250-Reviews-Comfort_Suites_Jacksonville_I_295-Jacksonville_Florida.html,,,7019 Commonwealth Ave,32220,Jacksonville
Omni Jacksonville Hotel,4,http://www.tripadvisor.com/Hotel_Review-g60805-d84655-Reviews-Omni_Jacksonville_Hotel-Jacksonville_Florida.html,,,245 Water St.,32202,Jacksonville
Jameson Inn,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d120135-Reviews-Jameson_Inn-Jacksonville_Florida.html,,,7030 Bonneval Road,32216,Jacksonville
Homewood Suites by Hilton Jacksonville-South/St. Johns Ctr.,3,http://www.tripadvisor.com/Hotel_Review-g60805-d553883-Reviews-Homewood_Suites_by_Hilton_Jacksonville_South_St_Johns_Ctr-Jacksonville_Florida.html,,,10434 Midtown Parkway,32246,Jacksonville
BEST WESTERN Hotel JTB / Southpoint,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d84656-Reviews-BEST_WESTERN_Hotel_JTB_Southpoint-Jacksonville_Florida.html,,,4660 Salisbury Road,32256,Jacksonville
Holiday Inn Express & Suites Jacksonville - Blount Island,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d1165021-Reviews-Holiday_Inn_Express_Suites_Jacksonville_Blount_Island-Jacksonville_Florida.html,,,10148 New Berlin Rd,32226,Jacksonville
Fairfield Inn Jacksonville Airport,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d88401-Reviews-Fairfield_Inn_Jacksonville_Airport-Jacksonville_Florida.html,,,1300 Airport Road,32218,Jacksonville
SpringHill Suites Jacksonville Airport,3,http://www.tripadvisor.com/Hotel_Review-g60805-d866480-Reviews-SpringHill_Suites_Jacksonville_Airport-Jacksonville_Florida.html,,,13550 Airport Court,32218,Jacksonville
Hilton Garden Inn Jacksonville JTB / Deerwood Park,3,http://www.tripadvisor.com/Hotel_Review-g60805-d120174-Reviews-Hilton_Garden_Inn_Jacksonville_JTB_Deerwood_Park-Jacksonville_Florida.html,,,9745 Gate Pkwy N,32246,Jacksonville
Wingate by Wyndham Jacksonville / Mayo Clinic Area,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d247710-Reviews-Wingate_by_Wyndham_Jacksonville_Mayo_Clinic_Area-Jacksonville_Florida.html,,,4791 Windsor Commons Court,32224,Jacksonville
Hampton Inn Jacksonville-I-295 East/Baymeadows,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d656530-Reviews-Hampton_Inn_Jacksonville_I_295_East_Baymeadows-Jacksonville_Florida.html,,,8127 Point Meadows Drive,32256,Jacksonville
Microtel Inn & Suites by Wyndham Jacksonville Airport,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d816774-Reviews-Microtel_Inn_Suites_by_Wyndham_Jacksonville_Airport-Jacksonville_Florida.html,,,13200 International Airport Blvd,32218,Jacksonville
Holiday Inn Jacksonville E 295 Baymeadows,3,http://www.tripadvisor.com/Hotel_Review-g60805-d813034-Reviews-Holiday_Inn_Jacksonville_E_295_Baymeadows-Jacksonville_Florida.html,,,11083 Nurseryfields Drive,32256,Jacksonville
Red Roof Inn - Southpoint,2,http://www.tripadvisor.com/Hotel_Review-g60805-d120159-Reviews-Red_Roof_Inn_Southpoint-Jacksonville_Florida.html,,,6969 Lenoir Ave E,32216,Jacksonville
Red Roof Inn Jacksonville - Orange Park,2,http://www.tripadvisor.com/Hotel_Review-g60805-d120161-Reviews-Red_Roof_Inn_Jacksonville_Orange_Park-Jacksonville_Florida.html,,,6099 Youngerman Circle,32244,Jacksonville
Hampton Inn & Suites Beach Boulevard/Mayo Clinic Area,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d1503358-Reviews-Hampton_Inn_Suites_Beach_Boulevard_Mayo_Clinic_Area-Jacksonville_Florida.html,,,13733 Beach Boulevard,32224,Jacksonville
Wingate by Wyndham Jacksonville Airport,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d261234-Reviews-Wingate_by_Wyndham_Jacksonville_Airport-Jacksonville_Florida.html,,,1200 Airport Road,32218,Jacksonville
Aloft Jacksonville Airport,3,http://www.tripadvisor.com/Hotel_Review-g60805-d1174688-Reviews-Aloft_Jacksonville_Airport-Jacksonville_Florida.html,,,751 Skymarks Drive,33218,Jacksonville
Howard Johnson Inn and Suites Jacksonville,2,http://www.tripadvisor.com/Hotel_Review-g60805-d88451-Reviews-Howard_Johnson_Inn_and_Suites_Jacksonville-Jacksonville_Florida.html,,,4300 Salisbury Rd North,32216,Jacksonville
La Quinta Inn Jacksonville Baymeadows,2,http://www.tripadvisor.com/Hotel_Review-g60805-d120170-Reviews-La_Quinta_Inn_Jacksonville_Baymeadows-Jacksonville_Florida.html,,,8255 Dix Ellis Trail,32256,Jacksonville
Quality Inn Conference Center,3,http://www.tripadvisor.com/Hotel_Review-g60805-d84650-Reviews-Quality_Inn_Conference_Center-Jacksonville_Florida.html,,,6802 Commonwealth Avenue,32236,Jacksonville
Hampton Inn Jacksonville East Regency Square,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d295756-Reviews-Hampton_Inn_Jacksonville_East_Regency_Square-Jacksonville_Florida.html,,,1021 Hospitality Ln,32225,Jacksonville
Embassy Suites Hotel Jacksonville - Baymeadows,3.5,http://www.tripadvisor.com/Hotel_Review-g60805-d84647-Reviews-Embassy_Suites_Hotel_Jacksonville_Baymeadows-Jacksonville_Florida.html,,,9300 Baymeadows Rd,32256,Jacksonville
Extended Stay Deluxe - Jacksonville - Butler Blvd.,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d88425-Reviews-Extended_Stay_Deluxe_Jacksonville_Butler_Blvd-Jacksonville_Florida.html,,,4699 Lenoir Ave S,32216,Jacksonville
Hampton Inn Jacksonville - I-95 South,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d88416-Reviews-Hampton_Inn_Jacksonville_I_95_South-Jacksonville_Florida.html,,,4690 Salisbury Rd,32256,Jacksonville
Country Inn & Suites Jacksonville West,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d1024967-Reviews-Country_Inn_Suites_Jacksonville_West-Jacksonville_Florida.html,,,7035 Commonwealth Ave,32220,Jacksonville
Wyndham Jacksonville Riverwalk,3.5,http://www.tripadvisor.com/Hotel_Review-g60805-d84658-Reviews-Wyndham_Jacksonville_Riverwalk-Jacksonville_Florida.html,,,1515 Prudential Drive,32207,Jacksonville
Super 8 Jacksonville South,2,http://www.tripadvisor.com/Hotel_Review-g60805-d84653-Reviews-Super_8_Jacksonville_South-Jacksonville_Florida.html,,,5018 University Boulevard West,32216,Jacksonville
Super 8 Motel Jacksonville,,http://www.tripadvisor.com/Hotel_Review-g60805-d84644-Reviews-Super_8_Motel_Jacksonville-Jacksonville_Florida.html,,,5221 West University Boulevard,32216,Jacksonville
EconoLodge,2,http://www.tripadvisor.com/Hotel_Review-g60805-d84659-Reviews-EconoLodge-Jacksonville_Florida.html,,,5624 Cagle Road,32216,Jacksonville
Days Inn Jacksonville South,1.5,http://www.tripadvisor.com/Hotel_Review-g60805-d217076-Reviews-Days_Inn_Jacksonville_South-Jacksonville_Florida.html,,,5649 Cagle Road,32216,Jacksonville
Value Place Merill Rd,,http://www.tripadvisor.com/Hotel_Review-g60805-d1026989-Reviews-Value_Place_Merill_Rd-Jacksonville_Florida.html,,,8341 Dames Point Crossing Blvd,32277,Jacksonville
Holiday Inn Express Hotel & Suites Chaffee,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d1025998-Reviews-Holiday_Inn_Express_Hotel_Suites_Chaffee-Jacksonville_Florida.html,,,537 Chaffee Point Boulevard,32221,Jacksonville
Candlewood Suites - Jacksonville,2,http://www.tripadvisor.com/Hotel_Review-g60805-d88468-Reviews-Candlewood_Suites_Jacksonville-Jacksonville_Florida.html,,,4990 Belfort Rd,32256,Jacksonville
Quality Inn & Suites Baymeadows,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d84635-Reviews-Quality_Inn_Suites_Baymeadows-Jacksonville_Florida.html,,,8333 Dix Ellis Trail,32256,Jacksonville
Regency Inn Jacksonville,,http://www.tripadvisor.com/Hotel_Review-g60805-d120158-Reviews-Regency_Inn_Jacksonville-Jacksonville_Florida.html,,,6237 Arlington Expressway,32211,Jacksonville
Jax-American Motel,,http://www.tripadvisor.com/Hotel_Review-g60805-d120133-Reviews-Jax_American_Motel-Jacksonville_Florida.html,,,5912 New Kings Road,32209,Jacksonville
InTown Suites Jacksonville Atlantic,,http://www.tripadvisor.com/Hotel_Review-g60805-d286776-Reviews-InTown_Suites_Jacksonville_Atlantic-Jacksonville_Florida.html,,,210 St. Johns Bluff Road,32225,Jacksonville
Gator Lodge,,http://www.tripadvisor.com/Hotel_Review-g60805-d120137-Reviews-Gator_Lodge-Jacksonville_Florida.html,,,4141 Phillips Highway,32207,Jacksonville
City Center Motel,,http://www.tripadvisor.com/Hotel_Review-g60805-d120182-Reviews-City_Center_Motel-Jacksonville_Florida.html,,,2414 Phillips Highway,32207,Jacksonville
Airport Motor Inn,,http://www.tripadvisor.com/Hotel_Review-g60805-d1638519-Reviews-Airport_Motor_Inn-Jacksonville_Florida.html,,,1500 Airport Rd,32218,Jacksonville
Scottish Inn,,http://www.tripadvisor.com/Hotel_Review-g60805-d120157-Reviews-Scottish_Inn-Jacksonville_Florida.html,,,2300 Phillips Highway,32207,Jacksonville
Motel 6 Jacksonville Airport,,http://www.tripadvisor.com/Hotel_Review-g60805-d120106-Reviews-Motel_6_Jacksonville_Airport-Jacksonville_Florida.html,,,10885 Harts Road,32218,Jacksonville
Motel 6 Jacksonville - Orange Park,,http://www.tripadvisor.com/Hotel_Review-g60805-d243711-Reviews-Motel_6_Jacksonville_Orange_Park-Jacksonville_Florida.html,,,6107 Youngerman Circle,32244,Jacksonville
Baymeadows Inn & Suites,,http://www.tripadvisor.com/Hotel_Review-g60805-d88405-Reviews-Baymeadows_Inn_Suites-Jacksonville_Florida.html,,,8050 Baymeadows Circle West,32256,Jacksonville
Country Hearth Inn Jacksonville Airport,,http://www.tripadvisor.com/Hotel_Review-g60805-d564631-Reviews-Country_Hearth_Inn_Jacksonville_Airport-Jacksonville_Florida.html,,,14691 Duval Road,32218,Jacksonville
Studio 6 Jacksonville - Baymeadows,,http://www.tripadvisor.com/Hotel_Review-g60805-d84664-Reviews-Studio_6_Jacksonville_Baymeadows-Jacksonville_Florida.html,,,8765 Baymeadows Road,32256,Jacksonville
Super 8 Jacksonville/Orange Park,2,http://www.tripadvisor.com/Hotel_Review-g60805-d120128-Reviews-Super_8_Jacksonville_Orange_Park-Jacksonville_Florida.html,,,5959 Youngerman Circle East,32244,Jacksonville
Stars Rest Inn,,http://www.tripadvisor.com/Hotel_Review-g60805-d88429-Reviews-Stars_Rest_Inn-Jacksonville_Florida.html,,,510 Lane Avenue South,32254,Jacksonville
Best USA Inn,,http://www.tripadvisor.com/Hotel_Review-g60805-d2296144-Reviews-Best_USA_Inn-Jacksonville_Florida.html,,,1057 Broward Road,32218,Jacksonville
Homestead Studio Suites - Jacksonville - Baymeadows,2,http://www.tripadvisor.com/Hotel_Review-g60805-d226993-Reviews-Homestead_Studio_Suites_Jacksonville_Baymeadows-Jacksonville_Florida.html,,,8300 Western Way,32256-0324,Jacksonville
Suburban Extended Stay Hotel of Jacksonville / Baymeadows,1.5,http://www.tripadvisor.com/Hotel_Review-g60805-d239840-Reviews-Suburban_Extended_Stay_Hotel_of_Jacksonville_Baymeadows-Jacksonville_Florida.html,,,8285 Phillips Hwy,32256,Jacksonville
Microtel Inn & Suites by Wyndham Jacksonville/Near Butler Blvd,2,http://www.tripadvisor.com/Hotel_Review-g60805-d120109-Reviews-Microtel_Inn_Suites_by_Wyndham_Jacksonville_Near_Butler_Blvd-Jacksonville_Florida.html,,,4940 Mustang Road,32216,Jacksonville
Econo Lodge - Jacksonville,2,http://www.tripadvisor.com/Hotel_Review-g60805-d88447-Reviews-Econo_Lodge_Jacksonville-Jacksonville_Florida.html,,,10901 Harts Rd.,32218,Jacksonville
Budget Inn,,http://www.tripadvisor.com/Hotel_Review-g60805-d88449-Reviews-Budget_Inn-Jacksonville_Florida.html,,,6545 Ramona Blvd.,32205,Jacksonville
America's Best Inn Jacksonville,,http://www.tripadvisor.com/Hotel_Review-g60805-d84617-Reviews-America_s_Best_Inn_Jacksonville-Jacksonville_Florida.html,,,8220 Dix Ellis Trail,32256,Jacksonville
Extended Stay America - Jacksonville - Butler Blvd.,2,http://www.tripadvisor.com/Hotel_Review-g60805-d88463-Reviews-Extended_Stay_America_Jacksonville_Butler_Blvd-Jacksonville_Florida.html,,,6961 Lenoir Avenue,32216,Jacksonville
Extended Stay America - Jacksonville - Riverwalk,2,http://www.tripadvisor.com/Hotel_Review-g60805-d88419-Reviews-Extended_Stay_America_Jacksonville_Riverwalk-Jacksonville_Florida.html,,,1413 Prudential Drive,32207,Jacksonville
Executive Inn,,http://www.tripadvisor.com/Hotel_Review-g60805-d555377-Reviews-Executive_Inn-Jacksonville_Florida.html,,,10550 Balmoral Circle,32218,Jacksonville
Jacksonville Airport Hotel,3,http://www.tripadvisor.com/Hotel_Review-g60805-d88403-Reviews-Jacksonville_Airport_Hotel-Jacksonville_Florida.html,,,2101 Dixie Clipper Drive,32218,Jacksonville
Motel 6 Jacksonville Southeast,,http://www.tripadvisor.com/Hotel_Review-g60805-d120167-Reviews-Motel_6_Jacksonville_Southeast-Jacksonville_Florida.html,,,8285 Dix Ellis Trail,32256,Jacksonville
Comfort Suites Jacksonville,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d656584-Reviews-Comfort_Suites_Jacksonville-Jacksonville_Florida.html,,,Jefferson Rd,32246,Jacksonville
Homestead Studio Suites - Jacksonville - Southside - St. Johns Towne Center,2,http://www.tripadvisor.com/Hotel_Review-g60805-d1164991-Reviews-Homestead_Studio_Suites_Jacksonville_Southside_St_Johns_Towne_Center-Jacksonville_Flori.html,,,10020 Skinner Lake Drive,32246,Jacksonville
Red Carpet Inn,,http://www.tripadvisor.com/Hotel_Review-g60805-d84660-Reviews-Red_Carpet_Inn-Jacksonville_Florida.html,,,5331 W University Blvd,32218,Jacksonville
Homestead Studio Suites - Jacksonville - Salisbury Rd. - Southpoint,2,http://www.tripadvisor.com/Hotel_Review-g60805-d88436-Reviews-Homestead_Studio_Suites_Jacksonville_Salisbury_Rd_Southpoint-Jacksonville_Florida.html,,,4693 Salisbury Road,32256,Jacksonville
Diamond Inn Motel Jacksonville West,,http://www.tripadvisor.com/Hotel_Review-g60805-d88444-Reviews-Diamond_Inn_Motel_Jacksonville_West-Jacksonville_Florida.html,,,5929 Ramona Blvd.,32205,Jacksonville
The Beach Landing Motel,,http://www.tripadvisor.com/Hotel_Review-g60805-d120141-Reviews-The_Beach_Landing_Motel-Jacksonville_Florida.html,,,97 First Street South,32250,Jacksonville
River City Inn,2,http://www.tripadvisor.com/Hotel_Review-g60805-d84626-Reviews-River_City_Inn-Jacksonville_Florida.html,,,10888 Harts Road,32218-3773,Jacksonville
Jaxport Inn,2,http://www.tripadvisor.com/Hotel_Review-g60805-d84637-Reviews-Jaxport_Inn-Jacksonville_Florida.html,,,1181 Airport Road / I-95,32218,Jacksonville
Knights Inn Jacksonville,2,http://www.tripadvisor.com/Hotel_Review-g60805-d294735-Reviews-Knights_Inn_Jacksonville-Jacksonville_Florida.html,,,460 Lane Avenue South,32254,Jacksonville
Super 8 Jacksonville Central,2,http://www.tripadvisor.com/Hotel_Review-g60805-d120171-Reviews-Super_8_Jacksonville_Central-Jacksonville_Florida.html,,,2228 Phillips Highway,32207,Jacksonville
Holiday Inn Jacksonville - I-95 & Baymeadows,3,http://www.tripadvisor.com/Hotel_Review-g60805-d88456-Reviews-Holiday_Inn_Jacksonville_I_95_Baymeadows-Jacksonville_Florida.html,,,9150 Baymeadows Rd,32256,Jacksonville
Kings Inn,,http://www.tripadvisor.com/Hotel_Review-g60805-d120131-Reviews-Kings_Inn-Jacksonville_Florida.html,,,8016 Arlington Expressway,32211,Jacksonville
Travelodge Inn & Suites Jacksonville Airport,2,http://www.tripadvisor.com/Hotel_Review-g60805-d268199-Reviews-Travelodge_Inn_Suites_Jacksonville_Airport-Jacksonville_Florida.html,,,1153 Airport Road,32218,Jacksonville
Sun Suites Of Jacksonville,2,http://www.tripadvisor.com/Hotel_Review-g60805-d256866-Reviews-Sun_Suites_Of_Jacksonville-Jacksonville_Florida.html,,,8555 Baymeadows Way,32257,Jacksonville
La Quinta Inn Jacksonville Orange Park,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d88440-Reviews-La_Quinta_Inn_Jacksonville_Orange_Park-Jacksonville_Florida.html,,,8555 Blanding Boulevard,32244,Jacksonville
Hilton Garden Inn Jacksonville Airport,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d224590-Reviews-Hilton_Garden_Inn_Jacksonville_Airport-Jacksonville_Florida.html,,,13503 Ranch Road,32218,Jacksonville
The Inn at Mayo Clinic,3,http://www.tripadvisor.com/Hotel_Review-g60805-d120124-Reviews-The_Inn_at_Mayo_Clinic-Jacksonville_Florida.html,,,4420 Mary Brigh Drive,32224,Jacksonville
BEST WESTERN Jacksonville Airport,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d88400-Reviews-BEST_WESTERN_Jacksonville_Airport-Jacksonville_Florida.html,,,1170 Airport Entrance Road,32218-2402,Jacksonville
Aloft Jacksonville Tapestry Park,3,http://www.tripadvisor.com/Hotel_Review-g60805-d1946045-Reviews-Aloft_Jacksonville_Tapestry_Park-Jacksonville_Florida.html,,,4812 Deer Lake Drive West,32246,Jacksonville
Quality Inn Of Orange Park,2,http://www.tripadvisor.com/Hotel_Review-g60805-d84649-Reviews-Quality_Inn_Of_Orange_Park-Jacksonville_Florida.html,,,6135 Youngerman Circle,32244,Jacksonville
SpringHill Suites Jacksonville / Deerwood,3,http://www.tripadvisor.com/Hotel_Review-g60805-d120153-Reviews-SpringHill_Suites_Jacksonville_Deerwood-Jacksonville_Florida.html,,,4385 South Side Blvd.,32246,Jacksonville
Extended Stay Deluxe - Jacksonville - Deerwood Park,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d88423-Reviews-Extended_Stay_Deluxe_Jacksonville_Deerwood_Park-Jacksonville_Florida.html,,,8801 Perimeter Park Blvd,32216,Jacksonville
Red Roof Inn - Jacksonville Airport,2,http://www.tripadvisor.com/Hotel_Review-g60805-d120160-Reviews-Red_Roof_Inn_Jacksonville_Airport-Jacksonville_Florida.html,,,1063 Airport Road,32218,Jacksonville
Candlewood Suites East Merril Road,2,http://www.tripadvisor.com/Hotel_Review-g60805-d1235779-Reviews-Candlewood_Suites_East_Merril_Road-Jacksonville_Florida.html,,,2700 Jane Street,32225,Jacksonville
Holiday Inn Express Jacksonville East,3,http://www.tripadvisor.com/Hotel_Review-g60805-d1819974-Reviews-Holiday_Inn_Express_Jacksonville_East-Jacksonville_Florida.html,,,53 Jefferson Road,32225,Jacksonville
Courtyard by Marriott Jacksonville Butler Boulevard,3,http://www.tripadvisor.com/Hotel_Review-g60805-d88465-Reviews-Courtyard_by_Marriott_Jacksonville_Butler_Boulevard-Jacksonville_Florida.html,,,4670 Lenoir Ave S,32216,Jacksonville
BEST WESTERN PLUS Cecil Field Inn & Suites,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d1235363-Reviews-BEST_WESTERN_PLUS_Cecil_Field_Inn_Suites-Jacksonville_Florida.html,,,525 Chaffee Point Boulevard,32221-4109,Jacksonville
Homewood Suites by Hilton Jacksonville,3,http://www.tripadvisor.com/Hotel_Review-g60805-d88410-Reviews-Homewood_Suites_by_Hilton_Jacksonville-Jacksonville_Florida.html,,,8737 Baymeadows Road,32256,Jacksonville
Quality Inn Airport,2,http://www.tripadvisor.com/Hotel_Review-g60805-d120147-Reviews-Quality_Inn_Airport-Jacksonville_Florida.html,,,1351 Airport Road,32218,Jacksonville
Courtyard by Marriott Jacksonville Airport/Northeast,3,http://www.tripadvisor.com/Hotel_Review-g60805-d88402-Reviews-Courtyard_by_Marriott_Jacksonville_Airport_Northeast-Jacksonville_Florida.html,,,14668 Duval Road,32218,Jacksonville
Comfort Suites Baymeadows,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d226846-Reviews-Comfort_Suites_Baymeadows-Jacksonville_Florida.html,,,8277 Western Way Circle,32256,Jacksonville
TownePlace Suites by Marriott Jacksonville Butler Boulevard,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d1164378-Reviews-TownePlace_Suites_by_Marriott_Jacksonville_Butler_Boulevard-Jacksonville_Florida.html,,,4801 Lenoir Avenue,32216,Jacksonville
La Quinta Inn Jacksonville Airport North,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d88395-Reviews-La_Quinta_Inn_Jacksonville_Airport_North-Jacksonville_Florida.html,,,812 Dunn Ave,32218,Jacksonville
Residence Inn Jacksonville Butler Boulevard,3,http://www.tripadvisor.com/Hotel_Review-g60805-d88406-Reviews-Residence_Inn_Jacksonville_Butler_Boulevard-Jacksonville_Florida.html,,,10551 Deerwood Park Blvd,32256,Jacksonville
Residence Inn Jacksonville Airport,3,http://www.tripadvisor.com/Hotel_Review-g60805-d120117-Reviews-Residence_Inn_Jacksonville_Airport-Jacksonville_Florida.html,,,1310 Airport Road,32218,Jacksonville
Crowne Plaza Jacksonville Airport Hotel,3.5,http://www.tripadvisor.com/Hotel_Review-g60805-d88398-Reviews-Crowne_Plaza_Jacksonville_Airport_Hotel-Jacksonville_Florida.html,,,14670 Duval Road,32218-2460,Jacksonville
Courtyard Jacksonville Mayo Clinic/Beaches,3,http://www.tripadvisor.com/Hotel_Review-g60805-d84636-Reviews-Courtyard_Jacksonville_Mayo_Clinic_Beaches-Jacksonville_Florida.html,,,14390 Mayo Blvd,32224,Jacksonville
Radisson Jacksonville Butler Boulevard,3.5,http://www.tripadvisor.com/Hotel_Review-g60805-d84642-Reviews-Radisson_Jacksonville_Butler_Boulevard-Jacksonville_Florida.html,,,4700 Salisbury Rd,32256,Jacksonville
Ramada Conference Center Mandarin,2.5,http://www.tripadvisor.com/Hotel_Review-g60805-d88408-Reviews-Ramada_Conference_Center_Mandarin-Jacksonville_Florida.html,,,3130 Hartley Road,32257,Jacksonville
Hospitality Inn,2,http://www.tripadvisor.com/Hotel_Review-g60805-d252242-Reviews-Hospitality_Inn-Jacksonville_Florida.html,,,7071 103rd St,32210,Jacksonville
